Subject,Item,Condition,ReactionTime,Accuracy,Cloze,Assoc
39,37,B,1486,1,0.83,3.35
39,37,B,1486,1,0.83,3.35
39,37,B,1486,1,0.83,3.35
39,37,B,1486,1,0.83,3.35
48,37,B,740,1,0.83,3.35
48,37,B,740,1,0.83,3.35
48,37,B,740,1,0.83,3.35
48,37,B,740,1,0.83,3.35
48,37,B,740,1,0.83,3.35
1,37,C,801,0,0,4.2
1,37,C,801,0,0,4.2
1,37,C,801,0,0,4.2
1,37,C,801,0,0,4.2
1,37,C,801,0,0,4.2
10,37,C,544,1,0,4.2
10,37,C,544,1,0,4.2
10,37,C,544,1,0,4.2
10,37,C,544,1,0,4.2
10,37,C,544,1,0,4.2
11,37,C,1016,1,0,4.2
11,37,C,1016,1,0,4.2
11,37,C,1016,1,0,4.2
11,37,C,1016,1,0,4.2
11,37,C,1016,1,0,4.2
16,37,C,677,1,0,4.2
16,37,C,677,1,0,4.2
16,37,C,677,1,0,4.2
16,37,C,677,1,0,4.2
16,37,C,677,1,0,4.2
22,37,C,1489,0,0,4.2
22,37,C,1489,0,0,4.2
22,37,C,1489,0,0,4.2
22,37,C,1489,0,0,4.2
22,37,C,1489,0,0,4.2
25,37,C,918,0,0,4.2
25,37,C,918,0,0,4.2
25,37,C,918,0,0,4.2
25,37,C,918,0,0,4.2
25,37,C,918,0,0,4.2
29,37,C,630,1,0,4.2
29,37,C,630,1,0,4.2
29,37,C,630,1,0,4.2
29,37,C,630,1,0,4.2
29,37,C,630,1,0,4.2
36,37,C,1356,0,0,4.2
36,37,C,1356,0,0,4.2
36,37,C,1356,0,0,4.2
38,37,C,1005,0,0,4.2
38,37,C,1005,0,0,4.2
38,37,C,1005,0,0,4.2
38,37,C,1005,0,0,4.2
38,37,C,1005,0,0,4.2
44,37,C,1060,1,0,4.2
44,37,C,1060,1,0,4.2
44,37,C,1060,1,0,4.2
44,37,C,1060,1,0,4.2
44,37,C,1060,1,0,4.2
45,37,C,980,1,0,4.2
45,37,C,980,1,0,4.2
45,37,C,980,1,0,4.2
45,37,C,980,1,0,4.2
45,37,C,980,1,0,4.2
52,37,C,998,1,0,4.2
52,37,C,998,1,0,4.2
52,37,C,998,1,0,4.2
52,37,C,998,1,0,4.2
52,37,C,998,1,0,4.2
5,37,D,905,1,0,3.35
5,37,D,905,1,0,3.35
5,37,D,905,1,0,3.35
5,37,D,905,1,0,3.35
5,37,D,905,1,0,3.35
9,37,D,543,1,0,3.35
9,37,D,543,1,0,3.35
9,37,D,543,1,0,3.35
9,37,D,543,1,0,3.35
9,37,D,543,1,0,3.35
14,37,D,2428,0,0,3.35
14,37,D,2428,0,0,3.35
14,37,D,2428,0,0,3.35
14,37,D,2428,0,0,3.35
14,37,D,2428,0,0,3.35
21,37,D,1292,1,0,3.35
21,37,D,1292,1,0,3.35
21,37,D,1292,1,0,3.35
21,37,D,1292,1,0,3.35
21,37,D,1292,1,0,3.35
24,37,D,1129,1,0,3.35
24,37,D,1129,1,0,3.35
24,37,D,1129,1,0,3.35
24,37,D,1129,1,0,3.35
24,37,D,1129,1,0,3.35
26,37,D,867,1,0,3.35
26,37,D,867,1,0,3.35
26,37,D,867,1,0,3.35
26,37,D,867,1,0,3.35
26,37,D,867,1,0,3.35
30,37,D,696,1,0,3.35
30,37,D,696,1,0,3.35
30,37,D,696,1,0,3.35
30,37,D,696,1,0,3.35
30,37,D,696,1,0,3.35
32,37,D,1597,1,0,3.35
32,37,D,1597,1,0,3.35
32,37,D,1597,1,0,3.35
32,37,D,1597,1,0,3.35
32,37,D,1597,1,0,3.35
41,37,D,2086,1,0,3.35
41,37,D,2086,1,0,3.35
41,37,D,2086,1,0,3.35
41,37,D,2086,1,0,3.35
41,37,D,2086,1,0,3.35
43,37,D,1047,1,0,3.35
43,37,D,1047,1,0,3.35
43,37,D,1047,1,0,3.35
43,37,D,1047,1,0,3.35
43,37,D,1047,1,0,3.35
47,37,D,660,1,0,3.35
47,37,D,660,1,0,3.35
47,37,D,660,1,0,3.35
47,37,D,660,1,0,3.35
47,37,D,660,1,0,3.35
55,37,D,759,1,0,3.35
55,37,D,759,1,0,3.35
55,37,D,759,1,0,3.35
55,37,D,759,1,0,3.35
55,37,D,759,1,0,3.35
2,38,A,1029,0,0.33,4.55
2,38,A,1029,0,0.33,4.55
2,38,A,1029,0,0.33,4.55
2,38,A,1029,0,0.33,4.55
2,38,A,1029,0,0.33,4.55
3,38,A,4605,1,0.33,4.55
3,38,A,4605,1,0.33,4.55
3,38,A,4605,1,0.33,4.55
3,38,A,4605,1,0.33,4.55
3,38,A,4605,1,0.33,4.55
4,38,A,1012,0,0.33,4.55
4,38,A,1012,0,0.33,4.55
4,38,A,1012,0,0.33,4.55
4,38,A,1012,0,0.33,4.55
4,38,A,1012,0,0.33,4.55
13,38,A,713,1,0.33,4.55
13,38,A,713,1,0.33,4.55
13,38,A,713,1,0.33,4.55
13,38,A,713,1,0.33,4.55
13,38,A,713,1,0.33,4.55
28,38,A,647,1,0.33,4.55
28,38,A,647,1,0.33,4.55
28,38,A,647,1,0.33,4.55
28,38,A,647,1,0.33,4.55
28,38,A,647,1,0.33,4.55
33,38,A,3493,1,0.33,4.55
33,38,A,3493,1,0.33,4.55
33,38,A,3493,1,0.33,4.55
33,38,A,3493,1,0.33,4.55
33,38,A,3493,1,0.33,4.55
35,38,A,2905,1,0.33,4.55
35,38,A,2905,1,0.33,4.55
35,38,A,2905,1,0.33,4.55
35,38,A,2905,1,0.33,4.55
35,38,A,2905,1,0.33,4.55
40,38,A,741,1,0.33,4.55
40,38,A,741,1,0.33,4.55
40,38,A,741,1,0.33,4.55
40,38,A,741,1,0.33,4.55
40,38,A,741,1,0.33,4.55
50,38,A,3066,1,0.33,4.55
50,38,A,3066,1,0.33,4.55
50,38,A,3066,1,0.33,4.55
50,38,A,3066,1,0.33,4.55
50,38,A,3066,1,0.33,4.55
51,38,A,1607,1,0.33,4.55
51,38,A,1607,1,0.33,4.55
51,38,A,1607,1,0.33,4.55
51,38,A,1607,1,0.33,4.55
51,38,A,1607,1,0.33,4.55
53,38,A,1038,1,0.33,4.55
53,38,A,1038,1,0.33,4.55
53,38,A,1038,1,0.33,4.55
53,38,A,1038,1,0.33,4.55
53,38,A,1038,1,0.33,4.55
54,38,A,1396,1,0.33,4.55
54,38,A,1396,1,0.33,4.55
54,38,A,1396,1,0.33,4.55
54,38,A,1396,1,0.33,4.55
54,38,A,1396,1,0.33,4.55
6,38,B,861,0,0.5,2.45
6,38,B,861,0,0.5,2.45
6,38,B,861,0,0.5,2.45
6,38,B,861,0,0.5,2.45
6,38,B,861,0,0.5,2.45
8,38,B,4268,1,0.5,2.45
8,38,B,4268,1,0.5,2.45
8,38,B,4268,1,0.5,2.45
8,38,B,4268,1,0.5,2.45
8,38,B,4268,1,0.5,2.45
17,38,B,826,0,0.5,2.45
17,38,B,826,0,0.5,2.45
17,38,B,826,0,0.5,2.45
17,38,B,826,0,0.5,2.45
18,38,B,1130,1,0.5,2.45
18,38,B,1130,1,0.5,2.45
18,38,B,1130,1,0.5,2.45
18,38,B,1130,1,0.5,2.45
20,38,B,1446,0,0.5,2.45
20,38,B,1446,0,0.5,2.45
20,38,B,1446,0,0.5,2.45
20,38,B,1446,0,0.5,2.45
23,38,B,3095,1,0.5,2.45
23,38,B,3095,1,0.5,2.45
23,38,B,3095,1,0.5,2.45
23,38,B,3095,1,0.5,2.45
23,38,B,3095,1,0.5,2.45
27,38,B,915,1,0.5,2.45
27,38,B,915,1,0.5,2.45
27,38,B,915,1,0.5,2.45
27,38,B,915,1,0.5,2.45
27,38,B,915,1,0.5,2.45
34,38,B,1742,0,0.5,2.45
34,38,B,1742,0,0.5,2.45
34,38,B,1742,0,0.5,2.45
34,38,B,1742,0,0.5,2.45
34,38,B,1742,0,0.5,2.45
37,38,B,3270,0,0.5,2.45
37,38,B,3270,0,0.5,2.45
37,38,B,3270,0,0.5,2.45
37,38,B,3270,0,0.5,2.45
37,38,B,3270,0,0.5,2.45
39,38,B,2836,1,0.5,2.45
39,38,B,2836,1,0.5,2.45
39,38,B,2836,1,0.5,2.45
39,38,B,2836,1,0.5,2.45
39,38,B,2836,1,0.5,2.45
48,38,B,773,1,0.5,2.45
48,38,B,773,1,0.5,2.45
48,38,B,773,1,0.5,2.45
48,38,B,773,1,0.5,2.45
48,38,B,773,1,0.5,2.45
1,38,C,782,1,0,4.55
1,38,C,782,1,0,4.55
1,38,C,782,1,0,4.55
1,38,C,782,1,0,4.55
1,38,C,782,1,0,4.55
10,38,C,834,1,0,4.55
10,38,C,834,1,0,4.55
10,38,C,834,1,0,4.55
10,38,C,834,1,0,4.55
10,38,C,834,1,0,4.55
11,38,C,1230,1,0,4.55
11,38,C,1230,1,0,4.55
11,38,C,1230,1,0,4.55
11,38,C,1230,1,0,4.55
11,38,C,1230,1,0,4.55
16,38,C,2565,1,0,4.55
16,38,C,2565,1,0,4.55
16,38,C,2565,1,0,4.55
16,38,C,2565,1,0,4.55
16,38,C,2565,1,0,4.55
22,38,C,2063,1,0,4.55
22,38,C,2063,1,0,4.55
22,38,C,2063,1,0,4.55
22,38,C,2063,1,0,4.55
22,38,C,2063,1,0,4.55
25,38,C,1616,1,0,4.55
25,38,C,1616,1,0,4.55
25,38,C,1616,1,0,4.55
25,38,C,1616,1,0,4.55
25,38,C,1616,1,0,4.55
29,38,C,807,1,0,4.55
29,38,C,807,1,0,4.55
29,38,C,807,1,0,4.55
29,38,C,807,1,0,4.55
29,38,C,807,1,0,4.55
36,38,C,374,0,0,4.55
36,38,C,374,0,0,4.55
36,38,C,374,0,0,4.55
36,38,C,374,0,0,4.55
36,38,C,374,0,0,4.55
38,38,C,1461,1,0,4.55
38,38,C,1461,1,0,4.55
38,38,C,1461,1,0,4.55
38,38,C,1461,1,0,4.55
38,38,C,1461,1,0,4.55
44,38,C,1582,0,0,4.55
44,38,C,1582,0,0,4.55
44,38,C,1582,0,0,4.55
44,38,C,1582,0,0,4.55
44,38,C,1582,0,0,4.55
45,38,C,2126,1,0,4.55
45,38,C,2126,1,0,4.55
45,38,C,2126,1,0,4.55
45,38,C,2126,1,0,4.55
52,38,C,827,1,0,4.55
52,38,C,827,1,0,4.55
52,38,C,827,1,0,4.55
52,38,C,827,1,0,4.55
52,38,C,827,1,0,4.55
5,38,D,1397,1,0,2.45
5,38,D,1397,1,0,2.45
5,38,D,1397,1,0,2.45
5,38,D,1397,1,0,2.45
5,38,D,1397,1,0,2.45
9,38,D,563,1,0,2.45
9,38,D,563,1,0,2.45
9,38,D,563,1,0,2.45
9,38,D,563,1,0,2.45
9,38,D,563,1,0,2.45
14,38,D,934,1,0,2.45
14,38,D,934,1,0,2.45
14,38,D,934,1,0,2.45
14,38,D,934,1,0,2.45
21,38,D,828,0,0,2.45
21,38,D,828,0,0,2.45
21,38,D,828,0,0,2.45
21,38,D,828,0,0,2.45
21,38,D,828,0,0,2.45
24,38,D,1173,1,0,2.45
24,38,D,1173,1,0,2.45
24,38,D,1173,1,0,2.45
24,38,D,1173,1,0,2.45
24,38,D,1173,1,0,2.45
26,38,D,1036,1,0,2.45
26,38,D,1036,1,0,2.45
26,38,D,1036,1,0,2.45
26,38,D,1036,1,0,2.45
26,38,D,1036,1,0,2.45
30,38,D,1531,1,0,2.45
30,38,D,1531,1,0,2.45
30,38,D,1531,1,0,2.45
30,38,D,1531,1,0,2.45
30,38,D,1531,1,0,2.45
32,38,D,1036,1,0,2.45
32,38,D,1036,1,0,2.45
32,38,D,1036,1,0,2.45
32,38,D,1036,1,0,2.45
32,38,D,1036,1,0,2.45
41,38,D,3118,1,0,2.45
41,38,D,3118,1,0,2.45
41,38,D,3118,1,0,2.45
41,38,D,3118,1,0,2.45
41,38,D,3118,1,0,2.45
43,38,D,1172,1,0,2.45
43,38,D,1172,1,0,2.45
43,38,D,1172,1,0,2.45
43,38,D,1172,1,0,2.45
43,38,D,1172,1,0,2.45
47,38,D,893,1,0,2.45
47,38,D,893,1,0,2.45
47,38,D,893,1,0,2.45
55,38,D,960,1,0,2.45
55,38,D,960,1,0,2.45
55,38,D,960,1,0,2.45
55,38,D,960,1,0,2.45
55,38,D,960,1,0,2.45
1,39,A,763,1,0.42,1.75
1,39,A,763,1,0.42,1.75
1,39,A,763,1,0.42,1.75
1,39,A,763,1,0.42,1.75
1,39,A,763,1,0.42,1.75
10,39,A,1758,0,0.42,1.75
10,39,A,1758,0,0.42,1.75
10,39,A,1758,0,0.42,1.75
10,39,A,1758,0,0.42,1.75
10,39,A,1758,0,0.42,1.75
11,39,A,1480,1,0.42,1.75
11,39,A,1480,1,0.42,1.75
11,39,A,1480,1,0.42,1.75
11,39,A,1480,1,0.42,1.75
11,39,A,1480,1,0.42,1.75
16,39,A,1841,1,0.42,1.75
16,39,A,1841,1,0.42,1.75
16,39,A,1841,1,0.42,1.75
16,39,A,1841,1,0.42,1.75
16,39,A,1841,1,0.42,1.75
22,39,A,1323,1,0.42,1.75
22,39,A,1323,1,0.42,1.75
22,39,A,1323,1,0.42,1.75
22,39,A,1323,1,0.42,1.75
22,39,A,1323,1,0.42,1.75
25,39,A,1283,1,0.42,1.75
25,39,A,1283,1,0.42,1.75
25,39,A,1283,1,0.42,1.75
25,39,A,1283,1,0.42,1.75
25,39,A,1283,1,0.42,1.75
29,39,A,566,1,0.42,1.75
29,39,A,566,1,0.42,1.75
29,39,A,566,1,0.42,1.75
29,39,A,566,1,0.42,1.75
29,39,A,566,1,0.42,1.75
36,39,A,516,1,0.42,1.75
36,39,A,516,1,0.42,1.75
36,39,A,516,1,0.42,1.75
36,39,A,516,1,0.42,1.75
36,39,A,516,1,0.42,1.75
38,39,A,846,1,0.42,1.75
38,39,A,846,1,0.42,1.75
38,39,A,846,1,0.42,1.75
38,39,A,846,1,0.42,1.75
38,39,A,846,1,0.42,1.75
44,39,A,1094,1,0.42,1.75
44,39,A,1094,1,0.42,1.75
44,39,A,1094,1,0.42,1.75
44,39,A,1094,1,0.42,1.75
45,39,A,1045,1,0.42,1.75
45,39,A,1045,1,0.42,1.75
45,39,A,1045,1,0.42,1.75
45,39,A,1045,1,0.42,1.75
45,39,A,1045,1,0.42,1.75
52,39,A,658,1,0.42,1.75
52,39,A,658,1,0.42,1.75
52,39,A,658,1,0.42,1.75
52,39,A,658,1,0.42,1.75
52,39,A,658,1,0.42,1.75
5,39,B,715,1,0.5,1.3
5,39,B,715,1,0.5,1.3
5,39,B,715,1,0.5,1.3
5,39,B,715,1,0.5,1.3
5,39,B,715,1,0.5,1.3
9,39,B,434,1,0.5,1.3
9,39,B,434,1,0.5,1.3
9,39,B,434,1,0.5,1.3
9,39,B,434,1,0.5,1.3
9,39,B,434,1,0.5,1.3
14,39,B,805,1,0.5,1.3
14,39,B,805,1,0.5,1.3
14,39,B,805,1,0.5,1.3
14,39,B,805,1,0.5,1.3
14,39,B,805,1,0.5,1.3
21,39,B,708,1,0.5,1.3
21,39,B,708,1,0.5,1.3
21,39,B,708,1,0.5,1.3
21,39,B,708,1,0.5,1.3
21,39,B,708,1,0.5,1.3
24,39,B,663,1,0.5,1.3
24,39,B,663,1,0.5,1.3
24,39,B,663,1,0.5,1.3
24,39,B,663,1,0.5,1.3
24,39,B,663,1,0.5,1.3
26,39,B,718,1,0.5,1.3
26,39,B,718,1,0.5,1.3
26,39,B,718,1,0.5,1.3
26,39,B,718,1,0.5,1.3
26,39,B,718,1,0.5,1.3
30,39,B,968,1,0.5,1.3
30,39,B,968,1,0.5,1.3
30,39,B,968,1,0.5,1.3
30,39,B,968,1,0.5,1.3
30,39,B,968,1,0.5,1.3
32,39,B,880,1,0.5,1.3
32,39,B,880,1,0.5,1.3
32,39,B,880,1,0.5,1.3
32,39,B,880,1,0.5,1.3
32,39,B,880,1,0.5,1.3
41,39,B,566,1,0.5,1.3
41,39,B,566,1,0.5,1.3
41,39,B,566,1,0.5,1.3
41,39,B,566,1,0.5,1.3
41,39,B,566,1,0.5,1.3
43,39,B,539,1,0.5,1.3
43,39,B,539,1,0.5,1.3
43,39,B,539,1,0.5,1.3
43,39,B,539,1,0.5,1.3
43,39,B,539,1,0.5,1.3
47,39,B,426,1,0.5,1.3
47,39,B,426,1,0.5,1.3
47,39,B,426,1,0.5,1.3
47,39,B,426,1,0.5,1.3
47,39,B,426,1,0.5,1.3
55,39,B,1075,1,0.5,1.3
55,39,B,1075,1,0.5,1.3
55,39,B,1075,1,0.5,1.3
55,39,B,1075,1,0.5,1.3
55,39,B,1075,1,0.5,1.3
2,39,C,595,0,0,1.75
2,39,C,595,0,0,1.75
2,39,C,595,0,0,1.75
2,39,C,595,0,0,1.75
2,39,C,595,0,0,1.75
3,39,C,372,0,0,1.75
3,39,C,372,0,0,1.75
3,39,C,372,0,0,1.75
3,39,C,372,0,0,1.75
3,39,C,372,0,0,1.75
4,39,C,424,0,0,1.75
4,39,C,424,0,0,1.75
4,39,C,424,0,0,1.75
4,39,C,424,0,0,1.75
4,39,C,424,0,0,1.75
13,39,C,842,1,0,1.75
13,39,C,842,1,0,1.75
13,39,C,842,1,0,1.75
13,39,C,842,1,0,1.75
13,39,C,842,1,0,1.75
28,39,C,552,1,0,1.75
28,39,C,552,1,0,1.75
28,39,C,552,1,0,1.75
28,39,C,552,1,0,1.75
28,39,C,552,1,0,1.75
33,39,C,907,1,0,1.75
33,39,C,907,1,0,1.75
33,39,C,907,1,0,1.75
33,39,C,907,1,0,1.75
33,39,C,907,1,0,1.75
35,39,C,895,1,0,1.75
35,39,C,895,1,0,1.75
35,39,C,895,1,0,1.75
35,39,C,895,1,0,1.75
35,39,C,895,1,0,1.75
40,39,C,505,1,0,1.75
40,39,C,505,1,0,1.75
40,39,C,505,1,0,1.75
40,39,C,505,1,0,1.75
40,39,C,505,1,0,1.75
50,39,C,1088,0,0,1.75
50,39,C,1088,0,0,1.75
50,39,C,1088,0,0,1.75
50,39,C,1088,0,0,1.75
50,39,C,1088,0,0,1.75
51,39,C,3976,1,0,1.75
51,39,C,3976,1,0,1.75
51,39,C,3976,1,0,1.75
51,39,C,3976,1,0,1.75
51,39,C,3976,1,0,1.75
53,39,C,820,1,0,1.75
53,39,C,820,1,0,1.75
53,39,C,820,1,0,1.75
53,39,C,820,1,0,1.75
53,39,C,820,1,0,1.75
54,39,C,1883,1,0,1.75
54,39,C,1883,1,0,1.75
54,39,C,1883,1,0,1.75
54,39,C,1883,1,0,1.75
54,39,C,1883,1,0,1.75
6,39,D,1990,1,0,1.3
6,39,D,1990,1,0,1.3
6,39,D,1990,1,0,1.3
6,39,D,1990,1,0,1.3
6,39,D,1990,1,0,1.3
8,39,D,990,1,0,1.3
8,39,D,990,1,0,1.3
8,39,D,990,1,0,1.3
8,39,D,990,1,0,1.3
8,39,D,990,1,0,1.3
12,39,D,1315,1,0,1.3
12,39,D,1315,1,0,1.3
12,39,D,1315,1,0,1.3
12,39,D,1315,1,0,1.3
12,39,D,1315,1,0,1.3
17,39,D,1168,1,0,1.3
17,39,D,1168,1,0,1.3
17,39,D,1168,1,0,1.3
17,39,D,1168,1,0,1.3
17,39,D,1168,1,0,1.3
18,39,D,937,1,0,1.3
18,39,D,937,1,0,1.3
18,39,D,937,1,0,1.3
18,39,D,937,1,0,1.3
18,39,D,937,1,0,1.3
20,39,D,1079,0,0,1.3
20,39,D,1079,0,0,1.3
20,39,D,1079,0,0,1.3
20,39,D,1079,0,0,1.3
20,39,D,1079,0,0,1.3
23,39,D,5926,1,0,1.3
23,39,D,5926,1,0,1.3
23,39,D,5926,1,0,1.3
23,39,D,5926,1,0,1.3
23,39,D,5926,1,0,1.3
27,39,D,571,1,0,1.3
27,39,D,571,1,0,1.3
27,39,D,571,1,0,1.3
27,39,D,571,1,0,1.3
34,39,D,463,0,0,1.3
34,39,D,463,0,0,1.3
34,39,D,463,0,0,1.3
34,39,D,463,0,0,1.3
34,39,D,463,0,0,1.3
37,39,D,1259,1,0,1.3
37,39,D,1259,1,0,1.3
37,39,D,1259,1,0,1.3
37,39,D,1259,1,0,1.3
37,39,D,1259,1,0,1.3
39,39,D,5712,1,0,1.3
39,39,D,5712,1,0,1.3
39,39,D,5712,1,0,1.3
39,39,D,5712,1,0,1.3
39,39,D,5712,1,0,1.3
48,39,D,612,1,0,1.3
48,39,D,612,1,0,1.3
48,39,D,612,1,0,1.3
48,39,D,612,1,0,1.3
48,39,D,612,1,0,1.3
2,40,A,648,1,0.58,3.35
2,40,A,648,1,0.58,3.35
2,40,A,648,1,0.58,3.35
2,40,A,648,1,0.58,3.35
2,40,A,648,1,0.58,3.35
3,40,A,564,1,0.58,3.35
3,40,A,564,1,0.58,3.35
3,40,A,564,1,0.58,3.35
3,40,A,564,1,0.58,3.35
3,40,A,564,1,0.58,3.35
4,40,A,480,1,0.58,3.35
4,40,A,480,1,0.58,3.35
4,40,A,480,1,0.58,3.35
4,40,A,480,1,0.58,3.35
4,40,A,480,1,0.58,3.35
13,40,A,609,1,0.58,3.35
13,40,A,609,1,0.58,3.35
13,40,A,609,1,0.58,3.35
13,40,A,609,1,0.58,3.35
13,40,A,609,1,0.58,3.35
28,40,A,517,1,0.58,3.35
28,40,A,517,1,0.58,3.35
28,40,A,517,1,0.58,3.35
28,40,A,517,1,0.58,3.35
28,40,A,517,1,0.58,3.35
33,40,A,885,1,0.58,3.35
33,40,A,885,1,0.58,3.35
33,40,A,885,1,0.58,3.35
33,40,A,885,1,0.58,3.35
33,40,A,885,1,0.58,3.35
35,40,A,4026,1,0.58,3.35
35,40,A,4026,1,0.58,3.35
35,40,A,4026,1,0.58,3.35
35,40,A,4026,1,0.58,3.35
35,40,A,4026,1,0.58,3.35
40,40,A,543,1,0.58,3.35
40,40,A,543,1,0.58,3.35
40,40,A,543,1,0.58,3.35
40,40,A,543,1,0.58,3.35
40,40,A,543,1,0.58,3.35
50,40,A,903,1,0.58,3.35
50,40,A,903,1,0.58,3.35
50,40,A,903,1,0.58,3.35
50,40,A,903,1,0.58,3.35
50,40,A,903,1,0.58,3.35
51,40,A,2832,1,0.58,3.35
51,40,A,2832,1,0.58,3.35
51,40,A,2832,1,0.58,3.35
51,40,A,2832,1,0.58,3.35
51,40,A,2832,1,0.58,3.35
53,40,A,1013,1,0.58,3.35
53,40,A,1013,1,0.58,3.35
53,40,A,1013,1,0.58,3.35
53,40,A,1013,1,0.58,3.35
53,40,A,1013,1,0.58,3.35
54,40,A,624,1,0.58,3.35
54,40,A,624,1,0.58,3.35
54,40,A,624,1,0.58,3.35
54,40,A,624,1,0.58,3.35
54,40,A,624,1,0.58,3.35
6,40,B,646,1,0.25,1.1
6,40,B,646,1,0.25,1.1
6,40,B,646,1,0.25,1.1
6,40,B,646,1,0.25,1.1
6,40,B,646,1,0.25,1.1
8,40,B,864,1,0.25,1.1
8,40,B,864,1,0.25,1.1
8,40,B,864,1,0.25,1.1
8,40,B,864,1,0.25,1.1
8,40,B,864,1,0.25,1.1
12,40,B,614,1,0.25,1.1
12,40,B,614,1,0.25,1.1
12,40,B,614,1,0.25,1.1
12,40,B,614,1,0.25,1.1
12,40,B,614,1,0.25,1.1
17,40,B,733,1,0.25,1.1
17,40,B,733,1,0.25,1.1
17,40,B,733,1,0.25,1.1
17,40,B,733,1,0.25,1.1
17,40,B,733,1,0.25,1.1
18,40,B,725,1,0.25,1.1
18,40,B,725,1,0.25,1.1
18,40,B,725,1,0.25,1.1
18,40,B,725,1,0.25,1.1
18,40,B,725,1,0.25,1.1
20,40,B,1240,1,0.25,1.1
20,40,B,1240,1,0.25,1.1
20,40,B,1240,1,0.25,1.1
20,40,B,1240,1,0.25,1.1
20,40,B,1240,1,0.25,1.1
23,40,B,1460,1,0.25,1.1
23,40,B,1460,1,0.25,1.1
23,40,B,1460,1,0.25,1.1
23,40,B,1460,1,0.25,1.1
23,40,B,1460,1,0.25,1.1
27,40,B,689,1,0.25,1.1
27,40,B,689,1,0.25,1.1
27,40,B,689,1,0.25,1.1
27,40,B,689,1,0.25,1.1
27,40,B,689,1,0.25,1.1
34,40,B,1236,1,0.25,1.1
34,40,B,1236,1,0.25,1.1
34,40,B,1236,1,0.25,1.1
34,40,B,1236,1,0.25,1.1
34,40,B,1236,1,0.25,1.1
37,40,B,1043,1,0.25,1.1
37,40,B,1043,1,0.25,1.1
37,40,B,1043,1,0.25,1.1
37,40,B,1043,1,0.25,1.1
37,40,B,1043,1,0.25,1.1
39,40,B,6554,0,0.25,1.1
39,40,B,6554,0,0.25,1.1
39,40,B,6554,0,0.25,1.1
39,40,B,6554,0,0.25,1.1
39,40,B,6554,0,0.25,1.1
48,40,B,677,1,0.25,1.1
48,40,B,677,1,0.25,1.1
48,40,B,677,1,0.25,1.1
48,40,B,677,1,0.25,1.1
48,40,B,677,1,0.25,1.1
1,40,C,449,1,0,3.35
1,40,C,449,1,0,3.35
1,40,C,449,1,0,3.35
1,40,C,449,1,0,3.35
1,40,C,449,1,0,3.35
10,40,C,696,1,0,3.35
10,40,C,696,1,0,3.35
10,40,C,696,1,0,3.35
10,40,C,696,1,0,3.35
10,40,C,696,1,0,3.35
11,40,C,923,1,0,3.35
11,40,C,923,1,0,3.35
11,40,C,923,1,0,3.35
11,40,C,923,1,0,3.35
11,40,C,923,1,0,3.35
16,40,C,1040,1,0,3.35
16,40,C,1040,1,0,3.35
16,40,C,1040,1,0,3.35
16,40,C,1040,1,0,3.35
16,40,C,1040,1,0,3.35
22,40,C,762,1,0,3.35
22,40,C,762,1,0,3.35
22,40,C,762,1,0,3.35
22,40,C,762,1,0,3.35
22,40,C,762,1,0,3.35
25,40,C,1134,0,0,3.35
25,40,C,1134,0,0,3.35
25,40,C,1134,0,0,3.35
25,40,C,1134,0,0,3.35
25,40,C,1134,0,0,3.35
29,40,C,703,1,0,3.35
29,40,C,703,1,0,3.35
29,40,C,703,1,0,3.35
29,40,C,703,1,0,3.35
29,40,C,703,1,0,3.35
36,40,C,572,1,0,3.35
36,40,C,572,1,0,3.35
36,40,C,572,1,0,3.35
36,40,C,572,1,0,3.35
36,40,C,572,1,0,3.35
38,40,C,1165,1,0,3.35
38,40,C,1165,1,0,3.35
38,40,C,1165,1,0,3.35
38,40,C,1165,1,0,3.35
38,40,C,1165,1,0,3.35
44,40,C,993,0,0,3.35
44,40,C,993,0,0,3.35
44,40,C,993,0,0,3.35
44,40,C,993,0,0,3.35
44,40,C,993,0,0,3.35
45,40,C,1428,1,0,3.35
45,40,C,1428,1,0,3.35
45,40,C,1428,1,0,3.35
45,40,C,1428,1,0,3.35
45,40,C,1428,1,0,3.35
52,40,C,1062,1,0,3.35
52,40,C,1062,1,0,3.35
52,40,C,1062,1,0,3.35
52,40,C,1062,1,0,3.35
52,40,C,1062,1,0,3.35
5,40,D,790,1,0,1.1
5,40,D,790,1,0,1.1
5,40,D,790,1,0,1.1
5,40,D,790,1,0,1.1
5,40,D,790,1,0,1.1
9,40,D,524,1,0,1.1
9,40,D,524,1,0,1.1
9,40,D,524,1,0,1.1
9,40,D,524,1,0,1.1
9,40,D,524,1,0,1.1
14,40,D,1334,1,0,1.1
14,40,D,1334,1,0,1.1
14,40,D,1334,1,0,1.1
14,40,D,1334,1,0,1.1
14,40,D,1334,1,0,1.1
21,40,D,1152,1,0,1.1
21,40,D,1152,1,0,1.1
21,40,D,1152,1,0,1.1
21,40,D,1152,1,0,1.1
21,40,D,1152,1,0,1.1
24,40,D,1175,1,0,1.1
24,40,D,1175,1,0,1.1
24,40,D,1175,1,0,1.1
24,40,D,1175,1,0,1.1
24,40,D,1175,1,0,1.1
26,40,D,831,1,0,1.1
26,40,D,831,1,0,1.1
26,40,D,831,1,0,1.1
26,40,D,831,1,0,1.1
26,40,D,831,1,0,1.1
30,40,D,687,1,0,1.1
