Subject_id,I1_duration,I2_direction,Response_result
11,1500,1,1
11,1500,1,1
11,1500,1,0
11,1500,-1,1
11,1500,-1,1
11,1500,1,1
11,1500,-1,1
11,1500,-1,1
11,1500,1,0
11,1500,-1,1
11,1500,-1,1
11,1500,-1,1
11,1500,1,1
11,1500,-1,1
11,1500,-1,0
11,1500,-1,1
11,1500,1,0
11,1500,1,1
11,1500,1,1
11,1500,-1,1
11,1500,1,1
11,1500,1,1
11,1500,-1,1
11,1500,-1,1
11,1500,-1,1
11,1500,-1,1
11,2000,-1,1
11,2000,-1,1
11,2000,-1,1
11,2000,1,1
11,2000,-1,1
11,2000,1,1
11,2000,1,1
11,2000,-1,1
11,2000,1,1
11,2000,1,1
11,2000,1,1
11,2000,-1,0
11,2000,1,1
11,2000,1,1
11,2000,1,1
11,2000,-1,1
11,2000,-1,1
11,2000,-1,0
11,2000,-1,0
11,2000,1,1
11,2000,-1,1
11,2000,1,1
11,2000,1,1
11,2000,-1,1
11,2000,-1,1
11,2000,1,1
11,2000,-1,0
11,2000,1,1
11,2000,-1,1
11,2000,-1,1
11,2000,1,1
11,2000,1,1
11,2000,-1,1
11,2000,-1,1
11,2000,1,1
11,2000,1,1
11,2000,-1,1
11,2000,-1,1
11,2000,-1,1
11,2000,-1,1
11,2000,1,1
11,2000,1,1
11,2000,-1,1
11,2000,1,1
11,2000,1,1
11,2000,-1,0
11,2000,1,1
11,2000,1,0
11,2000,-1,1
11,2000,-1,1
11,2000,-1,1
11,2000,1,1
11,2000,-1,1
11,2000,-1,1
11,2000,1,1
11,2000,1,1
11,2000,-1,1
11,2000,-1,1
11,2000,-1,1
11,2000,-1,1
11,2000,-1,1
11,2000,1,1
11,2000,1,1
11,2000,1,1
11,2000,1,1
11,2000,-1,1
11,2000,1,1
11,2000,1,1
11,2000,-1,1
11,2000,1,0
11,2000,1,1
11,2000,-1,0
11,2000,-1,1
11,2000,1,1
11,2000,-1,1
11,2000,1,1
11,2000,1,1
11,2000,1,1
11,2000,-1,1
11,2000,1,1
11,2500,-1,1
11,2500,-1,1
11,2500,1,1
11,2500,-1,1
11,2500,-1,1
11,2500,-1,1
11,2500,1,1
11,2500,-1,0
11,2500,-1,1
11,2500,1,1
11,2500,1,1
11,2500,1,1
11,2500,-1,1
11,2500,-1,1
11,2500,-1,0
11,2500,1,1
11,2500,-1,1
11,2500,-1,1
11,2500,-1,0
11,2500,1,1
11,2500,-1,1
11,2500,-1,1
11,2500,-1,1
11,2500,1,1
11,2500,1,1
11,2500,-1,0
11,2500,-1,1
11,2500,-1,1
11,2500,1,1
11,2500,-1,1
11,2500,-1,1
11,2500,-1,1
11,2500,-1,1
11,2500,-1,1
11,2500,-1,0
11,2500,-1,1
11,2500,-1,1
11,2500,-1,1
11,2500,-1,1
11,2500,1,1
11,2500,-1,1
11,2500,-1,1
11,2500,1,1
11,2500,-1,1
11,2500,1,1
11,2500,1,1
11,2500,1,1
11,2500,-1,1
11,2500,1,1
11,2500,-1,1
11,2500,1,1
11,2500,1,1
11,2500,-1,0
11,2500,-1,1
11,2500,1,1
11,2500,-1,1
11,2500,-1,1
11,2500,1,1
11,2500,1,1
11,2500,1,1
11,2500,1,1
11,2500,-1,1
11,2500,-1,0
11,2500,1,1
11,2500,1,1
11,2500,-1,1
11,2500,-1,1
11,2500,-1,1
11,2500,-1,1
11,2500,1,1
11,2500,1,1
11,2500,-1,1
11,2500,-1,0
11,2500,-1,1
11,2500,1,1
11,2500,-1,1
11,2500,1,1
11,2500,1,1
11,2500,1,1
11,2500,1,1
11,3000,1,1
11,3000,-1,1
11,3000,1,1
11,3000,1,1
11,3000,1,1
11,3000,-1,1
11,3000,1,1
11,3000,1,1
11,3000,1,1
11,3000,1,1
11,3000,1,1
11,3000,1,1
11,3000,-1,1
11,3000,-1,1
11,3000,-1,1
11,3000,1,1
11,3000,1,1
11,3000,1,1
11,3000,-1,0
11,3000,1,1
11,3000,1,1
11,3000,1,1
11,3000,1,1
11,3000,1,1
11,3000,1,1
11,3000,1,1
11,3000,1,1
11,3000,1,1
11,3000,-1,0
11,3000,-1,0
11,3000,1,1
11,3000,-1,1
11,3000,-1,1
11,3000,1,1
11,3000,1,1
11,3000,1,1
11,3000,-1,1
11,3000,-1,1
11,3000,-1,1
11,3000,1,1
11,3000,-1,1
11,3000,1,1
11,3000,1,1
11,3000,-1,1
11,3000,1,1
11,3000,1,1
11,3000,1,1
11,3000,1,1
11,3000,1,1
11,3000,1,1
11,3000,1,1
11,3000,1,1
11,3000,1,1
11,3000,-1,1
11,3000,-1,1
11,3000,-1,1
11,3000,-1,1
11,3000,1,1
11,3000,-1,1
11,3000,-1,1
11,3000,1,1
11,3000,1,1
11,3000,-1,0
11,3000,1,1
11,3000,-1,1
11,3000,-1,1
11,3000,1,1
11,3000,1,1
11,3000,-1,1
11,3000,-1,1
11,3000,1,1
11,3000,1,1
11,3000,-1,0
11,3000,1,1
11,3000,-1,1
11,3000,-1,1
11,3000,1,1
11,3000,1,1
11,3000,-1,1
11,3000,-1,0
13,1000,-1,1
13,1000,-1,1
13,1000,1,1
13,1000,1,1
13,1000,-1,1
13,1000,-1,1
13,1000,1,1
13,1000,1,1
13,1000,-1,1
13,1000,1,1
13,1000,1,1
13,1000,-1,1
13,1000,-1,1
13,1000,-1,1
13,1000,1,1
13,1000,-1,1
13,1000,-1,1
13,1000,-1,1
13,1000,-1,1
13,1000,-1,1
13,1000,-1,1
13,1000,1,1
13,1000,1,1
13,1000,-1,1
13,1000,-1,0
13,1000,-1,1
13,1000,1,1
13,1000,1,1
13,1000,1,1
13,1000,1,0
13,1000,-1,1
13,1000,-1,1
13,1000,1,0
13,1000,1,0
13,1000,1,1
13,1000,1,1
13,1000,-1,1
13,1000,1,1
13,1000,-1,1
13,1000,-1,1
13,1000,-1,1
13,1000,1,1
13,1000,-1,1
13,1000,-1,1
13,1000,1,0
13,1000,1,0
13,1000,1,1
13,1000,-1,1
13,1000,1,1
13,1000,1,1
13,1000,-1,1
13,1000,-1,1
13,1000,1,1
13,1000,1,1
13,1000,-1,1
13,1000,1,1
13,1000,1,1
13,1000,-1,1
13,1000,-1,1
13,1000,-1,1
13,1000,1,1
13,1000,1,1
13,1000,-1,1
13,1000,-1,1
13,1000,-1,1
13,1000,1,1
13,1000,-1,1
13,1000,-1,1
13,1000,1,0
13,1000,1,1
13,1000,-1,1
13,1000,-1,1
13,1000,1,1
13,1000,1,1
13,1000,-1,1
13,1000,1,1
13,1000,1,1
13,1000,1,1
13,1000,1,1
13,1000,-1,1
13,1500,1,1
13,1500,-1,1
13,1500,-1,1
13,1500,1,1
13,1500,-1,0
13,1500,1,1
13,1500,-1,1
13,1500,-1,1
13,1500,1,1
13,1500,-1,0
13,1500,-1,1
13,1500,-1,0
13,1500,-1,0
13,1500,1,1
13,1500,1,1
13,1500,-1,1
13,1500,1,1
13,1500,1,1
13,1500,-1,1
13,1500,1,0
13,1500,-1,1
13,1500,1,1
13,1500,1,1
13,1500,1,1
13,1500,-1,1
13,1500,1,1
13,1500,1,1
13,1500,-1,1
13,1500,1,1
13,1500,-1,1
13,1500,-1,1
13,1500,1,1
13,1500,-1,1
13,1500,1,1
13,1500,-1,1
13,1500,1,1
13,1500,1,1
13,1500,-1,1
13,1500,1,1
13,1500,-1,1
13,1500,-1,1
13,1500,1,1
13,1500,1,0
13,1500,-1,0
13,1500,-1,1
13,1500,1,1
13,1500,-1,0
13,1500,-1,1
13,1500,1,1
13,1500,-1,1
13,1500,1,1
13,1500,1,1
13,1500,1,1
13,1500,1,1
13,1500,-1,1
13,1500,1,1
13,1500,-1,1
13,1500,1,1
13,1500,-1,1
13,1500,-1,1
13,1500,-1,0
13,1500,1,1
13,1500,-1,0
13,1500,-1,1
13,1500,-1,1
13,1500,1,1
13,1500,-1,0
13,1500,1,1
13,1500,-1,1
13,1500,-1,1
13,1500,1,1
13,1500,-1,1
13,1500,1,1
13,1500,1,1
13,1500,1,1
13,1500,-1,1
13,1500,-1,1
13,1500,1,1
13,1500,1,1
13,1500,1,1
13,2000,1,1
13,2000,1,1
13,2000,1,1
13,2000,-1,1
13,2000,1,1
13,2000,1,1
13,2000,1,1
13,2000,-1,0
13,2000,-1,1
13,2000,1,1
13,2000,1,1
13,2000,-1,0
13,2000,-1,1
13,2000,1,1
13,2000,-1,1
13,2000,-1,1
13,2000,1,1
13,2000,-1,1
13,2000,1,1
13,2000,1,1
13,2000,-1,0
13,2000,-1,0
13,2000,1,1
13,2000,1,1
13,2000,-1,1
13,2000,-1,1
13,2000,-1,1
13,2000,1,1
13,2000,-1,0
13,2000,-1,1
13,2000,1,1
13,2000,1,1
13,2000,1,1
13,2000,-1,1
13,2000,-1,1
13,2000,1,1
13,2000,-1,1
13,2000,-1,1
13,2000,-1,1
13,2000,1,1
13,2000,-1,1
13,2000,-1,0
13,2000,-1,1
13,2000,1,1
13,2000,-1,1
13,2000,-1,1
13,2000,1,0
13,2000,1,1
13,2000,1,1
13,2000,1,1
13,2000,-1,1
13,2000,1,1
13,2000,1,1
13,2000,1,1
13,2000,1,1
13,2000,1,1
13,2000,1,0
13,2000,1,1
13,2000,1,1
13,2000,1,1
13,2000,-1,1
13,2000,1,1
13,2000,1,1
13,2000,1,1
13,2000,-1,1
13,2000,-1,1
13,2000,1,1
13,2000,-1,1
13,2000,1,1
13,2000,-1,1
13,2000,-1,0
13,2000,1,1
13,2000,1,1
13,2000,-1,1
13,2000,-1,1
13,2000,-1,1
13,2000,-1,1
13,2000,1,1
13,2000,1,1
13,2000,1,1
13,2500,-1,1
13,2500,1,1
13,2500,1,1
13,2500,-1,1
13,2500,-1,0
13,2500,1,1
13,2500,1,1
13,2500,-1,1
13,2500,1,1
13,2500,-1,1
13,2500,1,1
13,2500,1,1
13,2500,1,1
13,2500,-1,1
13,2500,-1,0
13,2500,1,1
13,2500,1,1
13,2500,1,1
13,2500,-1,1
13,2500,1,1
13,2500,1,1
13,2500,-1,1
13,2500,-1,1
13,2500,-1,0
13,2500,1,1
13,2500,1,1
13,2500,1,1
13,2500,-1,1
13,2500,-1,1
13,2500,-1,1
13,2500,-1,1
13,2500,1,1
13,2500,1,1
13,2500,-1,0
13,2500,1,1
13,2500,1,1
13,2500,-1,1
13,2500,1,1
13,2500,1,1
13,2500,-1,0
13,2500,1,1
13,2500,1,1
13,2500,-1,0
13,2500,-1,1
13,2500,1,1
13,2500,1,1
13,2500,1,1
13,2500,-1,1
13,2500,-1,1
13,2500,1,1
13,2500,-1,0
13,2500,-1,1
13,2500,-1,1
13,2500,-1,1
13,2500,-1,1
13,2500,-1,1
13,2500,-1,0
13,2500,-1,1
13,2500,-1,1
13,2500,-1,1
13,2500,-1,1
13,2500,-1,1
13,2500,-1,1
13,2500,-1,1
13,2500,-1,1
13,2500,-1,1
13,2500,-1,1
13,2500,1,1
13,2500,1,1
13,2500,-1,1
13,2500,1,1
13,2500,-1,1
13,2500,1,0
13,2500,1,1
13,2500,-1,1
13,2500,-1,1
13,2500,1,1
13,2500,1,1
13,2500,-1,1
13,2500,-1,0
13,3000,1,1
13,3000,1,1
13,3000,1,1
13,3000,-1,1
13,3000,1,1
13,3000,-1,1
13,3000,1,1
13,3000,1,1
13,3000,-1,1
13,3000,1,1
13,3000,1,1
13,3000,1,1
13,3000,-1,1
13,3000,-1,1
13,3000,-1,1
13,3000,-1,1
13,3000,1,1
13,3000,-1,1
13,3000,1,1
13,3000,1,1
13,3000,-1,0
13,3000,-1,1
13,3000,1,1
13,3000,1,1
13,3000,-1,0
13,3000,-1,1
13,3000,1,1
13,3000,1,1
13,3000,-1,0
13,3000,1,1
13,3000,-1,1
13,3000,-1,1
13,3000,1,1
13,3000,1,1
13,3000,-1,1
13,3000,-1,1
13,3000,1,1
13,3000,-1,1
13,3000,1,1
13,3000,-1,1
13,3000,-1,1
13,3000,1,1
13,3000,-1,1
13,3000,-1,1
13,3000,1,1
13,3000,-1,0
13,3000,1,1
13,3000,1,1
13,3000,1,1
13,3000,1,1
13,3000,-1,1
13,3000,-1,0
13,3000,1,1
13,3000,1,1
13,3000,1,1
13,3000,-1,1
13,3000,1,1
13,3000,1,1
13,3000,-1,1
13,3000,1,1
13,3000,1,1
13,3000,-1,1
13,3000,-1,1
13,3000,-1,1
13,3000,-1,1
13,3000,-1,1
13,3000,-1,1
13,3000,1,1
13,3000,1,1
13,3000,1,1
13,3000,-1,1
13,3000,-1,1
13,3000,1,1
13,3000,1,1
13,3000,1,1
13,3000,-1,1
13,3000,1,1
13,3000,-1,1
13,3000,1,1
13,3000,-1,1
14,1000,1,1
14,1000,-1,0
14,1000,-1,1
14,1000,1,1
14,1000,-1,1
14,1000,-1,1
14,1000,1,0
14,1000,1,0
14,1000,-1,1
14,1000,1,0
14,1000,1,0
14,1000,1,0
14,1000,1,0
14,1000,-1,1
14,1000,1,0
14,1000,1,1
14,1000,-1,1
14,1000,1,1
14,1000,-1,1
14,1000,-1,1
14,1000,-1,0
14,1000,-1,1
14,1000,-1,0
14,1000,1,0
14,1000,1,1
14,1000,1,1
14,1000,-1,1
14,1000,-1,1
14,1000,1,0
14,1000,1,1
14,1000,-1,1
14,1000,-1,1
14,1000,-1,1
14,1000,-1,1
14,1000,-1,1
14,1000,-1,1
14,1000,-1,1
14,1000,1,1
14,1000,1,0
14,1000,1,0
14,1000,-1,1
14,1000,1,1
14,1000,-1,1
14,1000,1,1
14,1000,-1,0
14,1000,1,0
14,1000,-1,1
14,1000,1,1
14,1000,-1,1
14,1000,1,1
14,1000,-1,0
14,1000,1,1
14,1000,-1,0
14,1000,-1,1
14,1000,1,0
14,1000,-1,1
14,1000,-1,0
14,1000,1,1
14,1000,1,1
14,1000,1,0
14,1000,-1,1
14,1000,1,0
14,1000,-1,1
14,1000,-1,1
14,1000,-1,1
14,1000,1,1
14,1000,-1,0
14,1000,-1,0
14,1000,-1,0
14,1000,1,0
14,1000,-1,1
14,1000,1,1
14,1000,-1,1
14,1000,1,0
14,1000,1,1
14,1000,-1,1
14,1000,1,1
14,1000,-1,1
14,1000,-1,1
14,1000,1,0
14,1500,-1,1
14,1500,-1,0
14,1500,-1,1
14,1500,1,0
14,1500,1,0
14,1500,-1,1
14,1500,1,1
14,1500,-1,1
14,1500,-1,1
14,1500,-1,1
14,1500,-1,1
14,1500,1,1
14,1500,-1,1
14,1500,-1,1
14,1500,1,0
14,1500,1,0
14,1500,-1,0
14,1500,-1,1
14,1500,-1,1
14,1500,-1,1
14,1500,1,1
14,1500,-1,1
14,1500,-1,0
14,1500,1,0
14,1500,1,1
14,1500,-1,1
14,1500,-1,1
14,1500,1,1
14,1500,-1,0
14,1500,1,1
14,1500,-1,1
14,1500,1,0
14,1500,-1,0
14,1500,1,1
14,1500,1,0
14,1500,1,1
14,1500,-1,1
14,1500,1,0
14,1500,-1,1
14,1500,1,1
14,1500,1,1
14,1500,-1,0
14,1500,1,1
14,1500,1,1
14,1500,-1,0
14,1500,-1,0
14,1500,1,1
14,1500,-1,1
14,1500,-1,0
14,1500,1,1
14,1500,1,1
14,1500,-1,1
14,1500,-1,1
14,1500,-1,0
14,1500,1,1
14,1500,-1,0
14,1500,1,1
14,1500,-1,1
14,1500,-1,1
14,1500,-1,1
14,1500,-1,1
14,1500,-1,1
14,1500,1,0
14,1500,1,0
14,1500,1,1
14,1500,1,1
14,1500,-1,1
14,1500,1,0
14,1500,-1,1
14,1500,1,0
14,1500,1,1
14,1500,-1,1
14,1500,1,1
14,1500,1,1
14,1500,-1,1
14,1500,-1,1
14,1500,-1,0
14,1500,-1,1
14,1500,1,1
14,1500,1,1
14,2000,-1,0
14,2000,-1,1
14,2000,1,1
14,2000,-1,1
14,2000,-1,0
14,2000,-1,1
14,2000,1,0
14,2000,-1,1
14,2000,1,1
14,2000,1,1
14,2000,-1,1
14,2000,-1,0
14,2000,-1,1
14,2000,1,0
14,2000,-1,1
14,2000,1,1
14,2000,1,1
14,2000,1,1
14,2000,-1,1
14,2000,1,1
14,2000,-1,1
14,2000,-1,1
14,2000,-1,1
14,2000,-1,0
14,2000,1,1
14,2000,-1,1
14,2000,1,1
14,2000,1,1
14,2000,-1,1
14,2000,-1,1
14,2000,-1,1
14,2000,1,1
14,2000,-1,1
14,2000,1,1
14,2000,1,1
14,2000,-1,1
14,2000,1,1
14,2000,-1,1
14,2000,-1,1
14,2000,-1,0
14,2000,-1,1
14,2000,1,1
14,2000,1,0
14,2000,-1,1
14,2000,1,1
14,2000,1,1
14,2000,-1,1
14,2000,-1,1
14,2000,1,1
14,2000,1,1
14,2000,-1,1
14,2000,1,1
14,2000,-1,0
14,2000,-1,0
14,2000,1,0
14,2000,1,1
14,2000,1,1
14,2000,-1,1
14,2000,1,1
14,2000,1,1
14,2000,1,1
14,2000,-1,0
14,2000,-1,1
14,2000,-1,0
14,2000,1,1
14,2000,1,1
14,2000,1,1
14,2000,-1,1
14,2000,1,0
14,2000,1,0
14,2000,-1,1
14,2000,1,1
14,2000,1,1
14,2000,1,0
14,2000,1,1
14,2000,1,1
14,2000,1,0
14,2000,-1,1
14,2000,-1,1
14,2000,1,1
14,2500,1,1
14,2500,1,1
14,2500,1,0
14,2500,1,1
14,2500,-1,1
14,2500,1,1
14,2500,1,1
14,2500,1,1
14,2500,1,1
14,2500,-1,0
14,2500,-1,1
14,2500,-1,1
14,2500,-1,0
14,2500,-1,0
14,2500,-1,0
14,2500,1,1
14,2500,1,1
14,2500,1,1
14,2500,1,1
14,2500,1,1
14,2500,1,1
14,2500,-1,1
14,2500,1,1
14,2500,1,1
14,2500,-1,1
14,2500,-1,0
14,2500,-1,1
14,2500,1,1
14,2500,1,1
14,2500,1,1
14,2500,-1,0
14,2500,1,1
14,2500,-1,0
14,2500,1,1
14,2500,1,1
14,2500,-1,1
14,2500,1,0
14,2500,1,1
14,2500,1,1
14,2500,-1,1
14,2500,1,1
14,2500,1,1
14,2500,-1,1
14,2500,-1,1
14,2500,1,1
14,2500,-1,1
14,2500,1,1
14,2500,1,1
14,2500,-1,1
14,2500,1,1
14,2500,1,1
14,2500,-1,1
14,2500,1,1
14,2500,1,1
14,2500,-1,1
14,2500,1,1
14,2500,1,1
14,2500,-1,1
14,2500,1,0
14,2500,1,1
14,2500,1,1
14,2500,1,1
14,2500,-1,0
14,2500,1,1
14,2500,-1,1
14,2500,-1,1
14,2500,1,1
14,2500,-1,1
14,2500,-1,1
14,2500,1,1
14,2500,-1,1
14,2500,-1,1
14,2500,-1,1
14,2500,1,1
14,2500,-1,1
14,2500,-1,1
14,2500,-1,1
14,2500,-1,1
14,2500,-1,1
14,2500,1,1
14,3000,-1,1
14,3000,1,1
14,3000,1,1
14,3000,-1,0
14,3000,-1,1
14,3000,-1,0
14,3000,1,1
14,3000,1,1
14,3000,-1,1
14,3000,1,1
14,3000,1,1
14,3000,1,1
14,3000,1,1
14,3000,1,1
14,3000,-1,0
14,3000,-1,0
14,3000,1,1
14,3000,-1,1
14,3000,1,1
14,3000,1,1
14,3000,1,1
14,3000,-1,1
14,3000,-1,1
14,3000,-1,1
14,3000,1,1
14,3000,1,1
14,3000,1,1
14,3000,1,0
14,3000,-1,1
14,3000,1,1
14,3000,-1,1
14,3000,1,1
14,3000,1,1
14,3000,1,1
14,3000,-1,1
14,3000,-1,1
14,3000,1,1
14,3000,-1,1
14,3000,-1,1
14,3000,1,1
14,3000,-1,1
14,3000,1,1
14,3000,-1,1
14,3000,-1,0
14,3000,1,1
14,3000,-1,0
14,3000,1,1
14,3000,-1,0
14,3000,1,1
14,3000,-1,1
14,3000,-1,1
14,3000,1,1
14,3000,1,1
14,3000,-1,1
14,3000,-1,1
14,3000,-1,1
14,3000,1,1
14,3000,-1,1
14,3000,1,1
14,3000,-1,1
14,3000,-1,1
14,3000,-1,1
14,3000,1,1
14,3000,1,1
14,3000,-1,1
14,3000,1,1
14,3000,-1,1
14,3000,1,1
14,3000,1,1
14,3000,-1,0
14,3000,-1,0
14,3000,1,1
14,3000,-1,1
14,3000,-1,1
14,3000,1,0
14,3000,1,1
14,3000,-1,0
14,3000,1,1
14,3000,1,1
14,3000,-1,1
15,1000,1,1
15,1000,1,1
15,1000,-1,1
15,1000,1,1
15,1000,1,1
15,1000,1,1
15,1000,1,1
15,1000,-1,1
15,1000,-1,1
15,1000,-1,0
15,1000,1,1
15,1000,-1,1
15,1000,-1,1
15,1000,1,0
15,1000,1,1
15,1000,-1,1
15,1000,1,1
15,1000,1,1
15,1000,-1,1
15,1000,-1,1
15,1000,1,1
15,1000,1,1
15,1000,-1,1
15,1000,-1,1
15,1000,1,0
15,1000,1,1
15,1000,-1,1
15,1000,1,1
15,1000,-1,1
15,1000,-1,1
15,1000,-1,1
15,1000,1,1
15,1000,1,1
15,1000,1,0
15,1000,-1,1
15,1000,1,1
15,1000,1,1
15,1000,-1,0
15,1000,1,1
15,1000,1,1
15,1000,-1,1
15,1000,1,1
15,1000,-1,1
15,1000,1,1
15,1000,-1,1
15,1000,-1,0
15,1000,-1,0
15,1000,-1,1
15,1000,-1,1
15,1000,1,0
15,1000,1,1
15,1000,1,1
15,1000,1,1
15,1000,1,1
15,1000,-1,1
15,1000,-1,1
15,1000,-1,1
15,1000,1,1
15,1000,-1,1
15,1000,-1,1
15,1000,1,1
15,1000,-1,1
15,1000,1,1
15,1000,1,1
15,1000,-1,1
15,1000,-1,1
15,1000,-1,0
15,1000,-1,1
15,1000,1,1
15,1000,-1,1
15,1000,1,1
15,1000,1,1
15,1000,1,1
15,1000,1,1
15,1000,1,1
15,1000,-1,1
15,1000,1,1
15,1000,-1,0
15,1000,-1,0
15,1000,-1,0
15,1500,1,1
15,1500,1,1
15,1500,-1,1
15,1500,1,1
15,1500,1,1
15,1500,-1,1
15,1500,-1,0
15,1500,-1,1
15,1500,-1,1
15,1500,1,1
15,1500,-1,1
15,1500,1,1
15,1500,1,1
15,1500,-1,1
15,1500,-1,0
15,1500,-1,1
15,1500,1,1
15,1500,1,1
15,1500,-1,1
15,1500,1,1
15,1500,-1,1
15,1500,-1,1
15,1500,-1,1
15,1500,1,1
15,1500,1,1
15,1500,1,1
15,1500,-1,1
15,1500,-1,0
15,1500,1,1
15,1500,-1,1
15,1500,1,1
15,1500,-1,1
15,1500,-1,0
15,1500,-1,1
15,1500,1,1
15,1500,1,1
15,1500,-1,1
15,1500,-1,1
15,1500,-1,1
15,1500,1,1
15,1500,1,1
15,1500,-1,1
15,1500,1,1
15,1500,1,1
15,1500,1,1
15,1500,1,1
15,1500,-1,0
15,1500,1,1
15,1500,-1,1
15,1500,1,1
15,1500,-1,0
15,1500,-1,1
15,1500,-1,1
15,1500,1,1
15,1500,-1,1
15,1500,-1,1
15,1500,1,1
15,1500,1,1
15,1500,-1,0
15,1500,1,1
15,1500,-1,1
15,1500,1,1
15,1500,1,1
15,1500,-1,1
15,1500,-1,1
15,1500,-1,1
15,1500,-1,1
15,1500,-1,1
15,1500,-1,1
15,1500,-1,1
15,1500,-1,1
15,1500,-1,1
15,1500,1,1
15,1500,-1,1
15,1500,1,1
15,1500,1,1
15,1500,1,1
15,1500,1,1
15,1500,-1,1
15,1500,1,1
15,2000,-1,1
15,2000,1,1
15,2000,1,1
15,2000,-1,1
15,2000,-1,1
15,2000,1,1
15,2000,1,1
15,2000,1,1
15,2000,-1,0
15,2000,1,1
15,2000,-1,1
15,2000,1,1
15,2000,-1,1
15,2000,1,1
15,2000,-1,1
15,2000,-1,1
15,2000,1,1
15,2000,-1,1
15,2000,-1,1
15,2000,1,1
15,2000,1,1
15,2000,-1,1
15,2000,1,1
15,2000,1,1
15,2000,-1,1
15,2000,-1,1
15,2000,1,1
15,2000,1,1
15,2000,-1,1
15,2000,1,1
15,2000,1,1
15,2000,1,1
15,2000,-1,1
15,2000,-1,1
15,2000,-1,1
15,2000,1,1
15,2000,-1,1
15,2000,-1,1
15,2000,-1,1
15,2000,1,1
15,2000,1,1
15,2000,-1,1
15,2000,1,1
15,2000,1,1
15,2000,1,1
15,2000,-1,1
15,2000,1,1
15,2000,-1,1
15,2000,-1,1
15,2000,1,1
15,2000,-1,1
15,2000,1,1
15,2000,-1,1
15,2000,1,1
15,2000,1,1
15,2000,-1,1
15,2000,-1,1
15,2000,1,1
15,2000,-1,1
15,2000,1,1
15,2000,1,1
15,2000,1,1
15,2000,-1,1
15,2000,1,1
15,2000,1,1
15,2000,-1,1
15,2000,-1,1
15,2000,1,1
15,2000,1,1
15,2000,-1,0
15,2000,1,0
15,2000,1,1
15,2000,-1,1
15,2000,1,1
15,2000,-1,1
15,2000,1,1
15,2000,1,1
15,2000,1,1
15,2000,-1,0
15,2000,-1,1
15,2500,-1,1
15,2500,-1,1
15,2500,1,1
15,2500,-1,1
15,2500,-1,1
15,2500,1,1
15,2500,1,1
15,2500,1,1
15,2500,1,1
15,2500,-1,1
15,2500,1,1
15,2500,-1,1
15,2500,1,1
15,2500,-1,1
15,2500,-1,1
15,2500,1,1
15,2500,1,1
15,2500,-1,1
15,2500,1,1
15,2500,1,1
15,2500,-1,1
15,2500,1,1
15,2500,-1,1
15,2500,-1,1
15,2500,1,1
15,2500,1,1
15,2500,-1,1
15,2500,1,1
15,2500,1,1
15,2500,-1,1
15,2500,-1,1
15,2500,1,1
15,2500,-1,1
15,2500,-1,1
15,2500,-1,1
15,2500,1,1
15,2500,1,1
15,2500,-1,1
15,2500,1,1
15,2500,-1,1
15,2500,1,1
15,2500,1,1
15,2500,1,1
15,2500,-1,1
15,2500,1,1
15,2500,-1,1
15,2500,1,1
15,2500,-1,1
15,2500,-1,1
15,2500,1,1
15,2500,-1,1
15,2500,-1,1
15,2500,-1,1
15,2500,-1,1
15,2500,1,1
15,2500,1,1
15,2500,-1,1
15,2500,-1,1
15,2500,1,1
15,2500,1,1
15,2500,1,1
15,2500,-1,1
15,2500,1,1
15,2500,-1,1
15,2500,-1,1
15,2500,1,1
15,2500,1,1
15,2500,-1,1
15,2500,-1,1
15,2500,-1,1
15,2500,1,1
15,2500,-1,1
15,2500,1,1
15,2500,1,1
15,2500,1,1
15,2500,1,1
15,2500,1,1
15,2500,1,1
15,2500,1,1
15,2500,-1,1
15,3000,1,1
15,3000,-1,1
15,3000,-1,1
15,3000,-1,1
15,3000,1,1
15,3000,1,1
15,3000,1,1
15,3000,1,1
15,3000,1,1
15,3000,1,1
15,3000,-1,1
15,3000,-1,1
15,3000,1,1
15,3000,-1,1
15,3000,-1,1
15,3000,-1,1
15,3000,-1,1
15,3000,-1,1
15,3000,-1,1
15,3000,1,1
15,3000,-1,1
15,3000,1,1
15,3000,-1,1
15,3000,1,1
15,3000,-1,1
15,3000,-1,1
15,3000,1,1
15,3000,-1,1
15,3000,1,1
15,3000,-1,1
15,3000,-1,1
15,3000,-1,1
15,3000,1,1
15,3000,1,1
15,3000,-1,1
15,3000,-1,1
15,3000,1,1
15,3000,1,1
15,3000,1,1
15,3000,-1,1
15,3000,1,1
15,3000,-1,1
15,3000,1,1
15,3000,-1,1
15,3000,-1,1
15,3000,1,1
15,3000,-1,1
15,3000,-1,1
15,3000,1,1
15,3000,1,1
15,3000,1,1
15,3000,-1,1
15,3000,1,1
15,3000,-1,1
15,3000,-1,1
15,3000,1,1
15,3000,-1,1
15,3000,-1,1
15,3000,1,1
15,3000,-1,1
15,3000,1,1
15,3000,-1,1
15,3000,1,1
15,3000,-1,1
15,3000,-1,1
15,3000,1,1
15,3000,1,1
15,3000,1,1
15,3000,-1,1
15,3000,-1,1
15,3000,1,1
15,3000,1,1
15,3000,-1,1
15,3000,-1,1
15,3000,-1,1
15,3000,-1,1
15,3000,-1,1
15,3000,1,1
15,3000,1,1
15,3000,1,1
16,1000,1,0
16,1000,1,0
16,1000,-1,1
16,1000,-1,1
16,1000,-1,1
