participant,age,grade,group,sminch,z.ph.d,z.lex.d,z.ps.rep,z.f.sound,z.sound.det,z.num.sound,z.sound.chan,item.id,word.id,word.serial.no,number.morphemes,POS,ambig,base.form,rel.position,word.length,prev.length,next.length,frequency,ao,task_need,ACCURACY,IA_FIXATION_COUNT,IA_SKIP,IA_REGRESSION_IN,IA_REGRESSION_OUT,IA_FIRST_FIXATION_DURATION,IA_FIRST_RUN_DWELL_TIME,IA_DWELL_TIME,IA_FIRST_FIXATION_X,IA_RIGHT,IA_LEFT,IA_FIRST_RUN_FIXATION_COUNT,IA_SECOND_RUN_DWELL_TIME,IA_REGRESSION_PATH_DURATION,landing
34_norm1,7,1,norm,79,0.95,0.87,0.91,0.87,1,0.91,0.95,17,страницы,4,2,NOUN,1,0,0.5714285714,8,6,7,0.37405513,10.097999999999999,TRUE,1,2,0,0,0,207,401,401,495.9,618,438,2,.,401,0.29937499999999984
34_norm1,7,1,norm,79,0.95,0.87,0.91,0.87,1,0.91,0.95,17,история,5,2,NOUN,0,1,0.7142857143,7,8,11,1.13948275,9.174,TRUE,1,3,0,1,0,205,493,691,663.5,778,618,2,198,493,0.25357142857142856
34_norm1,7,1,norm,79,0.95,0.87,0.91,0.87,1,0.91,0.95,17,захватывает,6,4,VERB,0,0,0.8571428571,11,7,8,0.04502515,11.318999999999999,TRUE,1,13,0,1,1,188,591,3647,837.7,1017,778,3,1504,2293,0.2269406392694066
10_norm2,10,4,norm,102,0.97,0.95,0.87,0.66,0.62,0.79,0.91,33,на,1,1,FUNCTION,0,1,0.166666666666667,2,0,6,309.13924671,NA,FALSE,-1,0,1,.,.,.,NA,0,NA,197,120,.,.,.,NA
10_norm2,10,4,norm,102,0.97,0.95,0.87,0.66,0.62,0.79,0.91,33,диване,2,2,NOUN,0,0,0.3333333333,6,2,6,0.36712818,18.479999999999997,FALSE,-1,14,1,1,0,130,927,3448,241.6,338,197,4,2521,927,0.28595041322314046
10_norm2,10,4,norm,102,0.97,0.95,0.87,0.66,0.62,0.79,0.91,33,лежало,3,4,VERB,0,0,0.5,6,6,9,0.28746829,NA,FALSE,-1,4,0,0,1,24,96,430,444,478,338,2,334,1023,0.8
10_norm2,10,4,norm,102,0.97,0.95,0.87,0.66,0.62,0.79,0.91,33,покрывало,4,5,NOUN,1,1,0.6666666667,9,6,12,0.1039042,19.371,FALSE,-1,5,0,0,1,161,161,858,491.3,677,478,1,697,3713,0.018435754189944198
10_norm2,10,4,norm,102,0.97,0.95,0.87,0.66,0.62,0.79,0.91,33,ярко-зеленого,5,4,ADJ,0,0,0.8333333333,12,9,5,0.117758096,11.847,FALSE,-1,3,0,0,0,232,618,618,730.2,958,677,3,.,618,0.1655172413793105
10_norm2,10,4,norm,102,0.97,0.95,0.87,0.66,0.62,0.79,0.91,33,цвета,6,2,NOUN,1,0,1,5,12,0,1.0425055,14.552999999999999,FALSE,-1,2,0,0,1,143,229,229,991.4,1110,958,2,.,744,0.1772727272727271
10_norm2,10,4,norm,102,0.97,0.95,0.87,0.66,0.62,0.79,0.91,6,мне,1,2,PRONOUN,1,0,0.111,3,0,4,42.05349422,12.342,FALSE,-1,3,1,0,0,143,943,943,191.3,218,120,3,.,.,0.785897435897436
10_norm2,10,4,norm,102,0.97,0.95,0.87,0.66,0.62,0.79,0.91,6,было,2,3,VERB,1,0,0.2222222222,4,3,4,57.60448986,7.359,FALSE,-1,1,0,0,0,267,267,267,278.1,318,218,1,.,267,0.6262500000000003
10_norm2,10,4,norm,102,0.97,0.95,0.87,0.66,0.62,0.79,0.91,6,лень,3,1,ADV,1,1,0.3333333333,4,4,4,0.86240488,13.496999999999998,FALSE,-1,1,0,0,0,475,475,475,388.5,419,318,1,.,475,0.7469135802469136
10_norm2,10,4,norm,102,0.97,0.95,0.87,0.66,0.62,0.79,0.91,6,идти,4,2,VERB,0,1,0.4444444444,4,4,7,3.68167224,6.171,FALSE,-1,2,0,0,0,69,203,203,442.7,518,419,2,.,203,0.1734177215189872
10_norm2,10,4,norm,102,0.97,0.95,0.87,0.66,0.62,0.79,0.91,6,сметать,5,4,VERB,0,1,0.5555555556,7,4,4,1e-4,10.923,FALSE,-1,8,0,0,0,173,1652,1652,549.7,678,518,8,.,1652,0.15500000000000033
10_norm2,10,4,norm,102,0.97,0.95,0.87,0.66,0.62,0.79,0.91,6,снег,6,2,NOUN,1,0,0.6666666667,4,7,8,2.64609369,11.681999999999999,FALSE,-1,1,0,0,0,288,288,288,751.5,795,678,1,.,288,0.654639175257732
10_norm2,10,4,norm,102,0.97,0.95,0.87,0.66,0.62,0.79,0.91,6,лежавший,7,4,ADJ,1,0,0.7777777778,8,4,2,0.05887905,7.491,FALSE,-1,3,0,0,0,143,655,655,831.2,979,795,3,.,655,0.1597560975609759
10_norm2,10,4,norm,102,0.97,0.95,0.87,0.66,0.62,0.79,0.91,6,на,8,1,FUNCTION,1,1,0.8888888889,2,8,6,309.13924671,3.4979999999999998,FALSE,-1,2,1,1,0,121,310,310,1031.5,1037,979,2,.,310,1.118421052631579
10_norm2,10,4,norm,102,0.97,0.95,0.87,0.66,0.62,0.79,0.91,6,машине,9,2,NOUN,1,0,0.99999,6,2,0,0.99401687,15.014999999999999,FALSE,-1,6,0,0,1,161,218,627,1067.2,1211,1037,2,409,1253,0.13116883116883146
34_norm1,7,1,norm,79,0.95,0.87,0.91,0.87,1,0.91,0.95,17,читателя,7,5,NOUN,1,0,1,8,11,0,0.0519521,7.655999999999999,TRUE,1,3,0,0,1,209,209,964,1042.2,1230,1017,1,755,2832,0.07875647668393806
35_norm1,8,1,norm,18,1,0.95,0.83,0.75,0.95,0.75,0.79,17,с,1,1,FUNCTION,0,1,0.142857142857143,1,0,5,183.21428024,NA,TRUE,1,10,1,0,0,575,884,6665,137.7,178,120,2,1190,.,0.20263157894736814
35_norm1,8,1,norm,18,1,0.95,0.83,0.75,0.95,0.75,0.79,17,самой,2,2,PRONOUN,1,0,0.2857142857,5,1,6,3.49810815,2.9699999999999998,TRUE,1,8,0,0,0,789,789,6375,181,298,178,1,482,2297,-0.07
35_norm1,8,1,norm,18,1,0.95,0.83,0.75,0.95,0.75,0.79,17,первой,3,2,ADJ,1,0,0.4285714286,6,5,8,1.28148516,1.782,TRUE,1,5,0,0,0,1275,3895,3895,347.1,438,298,5,.,3895,0.32583333333333353
35_norm1,8,1,norm,18,1,0.95,0.83,0.75,0.95,0.75,0.79,17,страницы,4,2,NOUN,1,0,0.5714285714,8,6,7,0.37405513,2.4749999999999996,TRUE,1,13,0,0,0,3476,13326,13326,457.6,618,438,13,.,13326,0.060000000000000143
35_norm1,8,1,norm,18,1,0.95,0.83,0.75,0.95,0.75,0.79,17,история,5,2,NOUN,0,1,0.7142857143,7,8,11,1.13948275,4.356,TRUE,1,7,0,0,0,1957,5138,5138,620.3,778,618,7,.,5138,-0.055000000000000326
35_norm1,8,1,norm,18,1,0.95,0.83,0.75,0.95,0.75,0.79,17,захватывает,6,4,VERB,0,0,0.8571428571,11,7,8,0.04502515,3.102,TRUE,1,12,0,0,0,248,11559,11559,800.9,1017,778,12,.,11559,0.05890410958904099
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,30,чтобы,1,1,FUNCTION,1,1,0.142857142857143,4,0,4,6.66025938,76.857,FALSE,-1,15,1,0,0,55,809,2324,155.1,257,120,6,844,.,0.2145299145299145
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,30,было,2,3,VERB,1,0,0.2857142857,4,4,7,57.60448986,9.636,FALSE,-1,3,1,1,0,104,219,330,259.4,357,257,2,111,219,-0.09500000000000028
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,30,удобнее,3,2,ADV,1,0,0.4285714286,7,4,7,0.19741798,10.725,FALSE,-1,2,1,0,0,131,131,160,443.4,535,357,1,29,131,0.4835443037974682
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,30,поправь,4,3,VERB,0,0,0.5714285714,7,7,7,0.01039042,17.16,FALSE,-1,4,1,0,0,33,246,246,601.5,698,535,4,.,246,0.3951048951048951
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,30,ремешок,5,3,NOUN,1,0,0.7142857143,7,7,6,0.14892936,NA,FALSE,-1,12,0,0,0,19,19,874,811,858,698,1,855,19,0.7357142857142858
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,30,своего,6,2,PRONOUN,1,0,0.8571428571,6,7,7,5.59004609,9.767999999999999,FALSE,-1,4,0,0,1,55,55,277,896.1,998,858,1,222,4052,0.23416666666666686
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,30,рюкзака,7,2,NOUN,1,0,1,7,6,0,0.15239283,16.401,FALSE,-1,2,0,0,1,128,359,359,1044.7,1190,998,2,.,1192,0.21337209302325608
35_norm1,8,1,norm,18,1,0.95,0.83,0.75,0.95,0.75,0.79,17,читателя,7,5,NOUN,1,0,1,8,11,0,0.0519521,3.2009999999999996,TRUE,1,7,0,0,0,705,3886,3886,1035.6,1230,1017,7,.,4204,0.04455958549222751
36_norm1,7,1,norm,74,0.97,0.95,0.91,0.75,0.91,0.54,0.83,17,с,1,1,FUNCTION,0,1,0.142857142857143,1,0,5,183.21428024,13.397999999999998,TRUE,1,2,1,0,0,329,878,878,130,178,120,2,.,.,0
36_norm1,7,1,norm,74,0.97,0.95,0.91,0.75,0.91,0.54,0.83,17,самой,2,2,PRONOUN,1,0,0.2857142857,5,1,6,3.49810815,1.3529999999999998,TRUE,1,3,0,0,0,272,1301,1301,211.9,298,178,3,.,1301,0.23900000000000005
36_norm1,7,1,norm,74,0.97,0.95,0.91,0.75,0.91,0.54,0.83,17,первой,3,2,ADJ,1,0,0.4285714286,6,5,8,1.28148516,1.9469999999999998,TRUE,1,3,0,0,0,245,876,876,322.3,438,298,3,.,876,0.11916666666666677
36_norm1,7,1,norm,74,0.97,0.95,0.91,0.75,0.91,0.54,0.83,17,страницы,4,2,NOUN,1,0,0.5714285714,8,6,7,0.37405513,2.904,TRUE,1,3,0,0,0,216,1144,1144,495.8,618,438,3,.,1144,0.29875000000000007
36_norm1,7,1,norm,74,0.97,0.95,0.91,0.75,0.91,0.54,0.83,17,история,5,2,NOUN,0,1,0.7142857143,7,8,11,1.13948275,3.531,TRUE,1,4,0,0,0,346,1177,1177,632.9,778,618,4,.,1177,0.03499999999999984
36_norm1,7,1,norm,74,0.97,0.95,0.91,0.75,0.91,0.54,0.83,17,захватывает,6,4,VERB,0,0,0.8571428571,11,7,8,0.04502515,3.993,TRUE,1,5,0,0,0,279,1365,1365,829.9,1017,778,5,.,1365,0.1913242009132419
36_norm1,7,1,norm,74,0.97,0.95,0.91,0.75,0.91,0.54,0.83,17,читателя,7,5,NOUN,1,0,1,8,11,0,0.0519521,5.346,TRUE,1,4,0,0,1,264,1110,1110,1061.5,1230,1017,4,.,1605,0.17875647668393782
38_norm1,7,1,norm,40,0.97,0.83,0.87,0.92,0.79,0.46,0.13,17,с,1,1,FUNCTION,0,1,0.142857142857143,1,0,5,183.21428024,14.52,TRUE,1,3,1,0,0,716,870,1262,136.3,178,120,2,392,.,0.16578947368421082
38_norm1,7,1,norm,40,0.97,0.83,0.87,0.92,0.79,0.46,0.13,17,самой,2,2,PRONOUN,1,0,0.2857142857,5,1,6,3.49810815,3.7949999999999995,TRUE,1,3,0,0,0,883,883,1900,184.3,298,178,1,1017,397,-0.03699999999999989
38_norm1,7,1,norm,40,0.97,0.83,0.87,0.92,0.79,0.46,0.13,17,первой,3,2,ADJ,1,0,0.4285714286,6,5,8,1.28148516,4.191,TRUE,1,2,0,0,0,575,832,832,339.4,438,298,2,.,832,0.2616666666666665
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,28,я,1,1,PRONOUN,0,1,0.142857142857143,1,0,5,198.15570456,44.087999999999994,FALSE,-1,3,1,0,0,230,843,843,165.9,177,120,3,.,.,0.9702702702702705
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,28,отдал,2,5,VERB,0,0,0.2857142857,5,1,9,0.73079289,6.138,FALSE,-1,2,0,0,0,97,196,196,242.6,297,177,2,.,196,0.5559999999999999
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,28,последнюю,3,4,ADJ,0,0,0.4285714286,9,5,6,0.40522639,12.87,FALSE,-1,1,0,0,0,220,220,220,368.9,498,297,1,.,220,0.341988950276243
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,28,монету,4,2,NOUN,0,0,0.5714285714,6,9,9,0.07965989,22.836,FALSE,-1,4,0,1,0,115,157,396,578.3,656,498,2,239,157,0.5094202898550722
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,28,найденную,5,4,ADJ,0,0,0.7142857143,9,6,1,0.01039042,14.322,FALSE,-1,2,0,0,1,203,203,334,701,858,656,1,131,573,0.19230769230769232
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,28,в,6,1,FUNCTION,1,1,0.8571428571,1,9,7,376.07433395,NA,FALSE,-1,0,1,.,.,.,NA,0,NA,898,858,.,.,.,NA
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,28,кармане,7,2,NOUN,1,0,1,7,1,0,0.67884079,22.340999999999998,FALSE,-1,5,0,0,1,70,390,390,919.7,1090,898,5,.,1174,0.06802325581395376
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,12,от,1,1,FUNCTION,0,1,0.111,2,0,6,54.46658294,164.439,FALSE,-1,2,1,0,0,159,695,695,135.9,198,120,2,.,.,0.10172413793103458
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,12,смерти,2,3,NOUN,1,0,0.2222222222,6,2,3,1.15333665,8.085,FALSE,-1,1,0,0,0,154,154,154,269.5,338,198,1,.,154,0.5125
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,12,его,3,2,PRONOUN,1,0,0.3333333333,3,6,6,79.87462392,9.867,FALSE,-1,3,0,0,0,26,123,123,379.3,418,338,3,.,123,0.5216666666666668
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,12,спасла,4,3,VERB,0,0,0.4444444444,6,3,6,0.18356409,12.440999999999999,FALSE,-1,2,0,0,0,323,385,385,496.3,558,418,2,.,385,0.5691666666666667
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,12,собака,5,2,NOUN,0,1,0.5555555556,6,6,7,3.19332249,17.787,FALSE,-1,3,0,1,0,122,144,229,620.9,716,558,2,85,144,0.3833333333333332
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,12,которая,6,2,ADJ,1,0,0.6666666667,7,6,9,4.55446754,13.925999999999998,FALSE,-1,1,0,0,1,47,47,47,728.5,878,716,1,.,132,0.017605633802816902
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,12,приносила,7,5,VERB,0,0,0.7777777778,9,7,3,0.11083115,24.189,FALSE,-1,3,0,1,0,104,104,346,914.2,1078,878,1,242,104,0.1455555555555558
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,12,ему,8,2,PRONOUN,1,0,0.8888888889,3,9,3,32.65709084,26.927999999999997,FALSE,-1,2,0,0,0,78,176,176,1157.3,1158,1078,2,.,176,1.1549999999999991
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,12,еду,9,2,NOUN,1,0,0.99999,3,3,0,0.73079289,9.801,FALSE,-1,5,0,0,1,92,271,271,1193.3,1271,1158,5,.,951,0.27204301075268766
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,11,в,1,1,FUNCTION,0,1,0.142857142857143,1,0,8,376.07433395,1.254,FALSE,-1,9,1,0,0,159,159,1319,175.7,177,120,1,1160,.,1.2351351351351347
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,11,магазине,2,2,NOUN,0,0,0.2857142857,8,1,6,0.45025154,13.695,FALSE,-1,10,0,0,0,57,896,1336,190.2,358,177,8,261,179,0.019875776397515456
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,11,андрей,3,2,NOUN,0,1,0.4285714286,6,8,5,0.66152342,13.793999999999999,FALSE,-1,2,0,0,0,86,219,219,393.7,499,358,2,.,219,0.21239669421487595
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,11,купил,4,4,VERB,0,0,0.5714285714,5,6,6,0.73771984,13.563,FALSE,-1,1,0,0,0,237,237,237,531,617,499,1,.,237,0.22448979591836735
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,11,молоко,5,2,NOUN,1,0,0.7142857143,6,5,7,0.86586835,15.378,FALSE,-1,3,0,0,0,29,120,120,670.3,775,617,3,.,120,0.31376811594202864
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,11,сметану,6,2,NOUN,0,0,0.8571428571,7,6,6,0.05541557,22.011,FALSE,-1,3,0,0,0,84,253,253,861,955,775,3,.,253,0.475
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,11,творог,7,2,NOUN,1,0,1,6,7,0,0.02078084,17.457,FALSE,-1,1,0,0,0,414,414,414,1024.2,1130,955,1,.,729,0.38193548387096804
38_norm1,7,1,norm,40,0.97,0.83,0.87,0.92,0.79,0.46,0.13,17,страницы,4,2,NOUN,1,0,0.5714285714,8,6,7,0.37405513,5.675999999999999,TRUE,1,3,0,0,0,709,1784,1784,475.8,618,438,3,.,1784,0.17375000000000007
38_norm1,7,1,norm,40,0.97,0.83,0.87,0.92,0.79,0.46,0.13,17,история,5,2,NOUN,0,1,0.7142857143,7,8,11,1.13948275,3.63,TRUE,1,2,0,0,0,582,769,769,643.1,778,618,2,.,769,0.10785714285714303
38_norm1,7,1,norm,40,0.97,0.83,0.87,0.92,0.79,0.46,0.13,17,захватывает,6,4,VERB,0,0,0.8571428571,11,7,8,0.04502515,5.907,TRUE,1,5,0,0,0,221,1472,1472,821.4,1017,778,5,.,1472,0.15251141552511405
38_norm1,7,1,norm,40,0.97,0.83,0.87,0.92,0.79,0.46,0.13,17,читателя,7,5,NOUN,1,0,1,8,11,0,0.0519521,6.8309999999999995,TRUE,1,12,0,0,1,176,5161,5161,1083,1230,1017,12,.,5478,0.29015544041450775
39_norm1,8,1,norm,61,0.95,0.95,0.87,1,0.91,0.95,0.89,17,с,1,1,FUNCTION,0,1,0.142857142857143,1,0,5,183.21428024,2.4749999999999996,TRUE,1,1,1,0,0,775,775,775,173.2,178,120,1,.,.,1.1368421052631577
39_norm1,8,1,norm,61,0.95,0.95,0.87,1,0.91,0.95,0.89,17,самой,2,2,PRONOUN,1,0,0.2857142857,5,1,6,3.49810815,9.834,TRUE,1,7,0,0,1,1652,1652,3234,255.7,298,178,1,1582,4009,0.6769999999999999
39_norm1,8,1,norm,61,0.95,0.95,0.87,1,0.91,0.95,0.89,17,первой,3,2,ADJ,1,0,0.4285714286,6,5,8,1.28148516,2.6069999999999998,TRUE,1,4,0,0,0,247,848,848,324.6,438,298,4,.,848,0.13833333333333353
39_norm1,8,1,norm,61,0.95,0.95,0.87,1,0.91,0.95,0.89,17,страницы,4,2,NOUN,1,0,0.5714285714,8,6,7,0.37405513,2.046,TRUE,1,4,0,1,0,225,1213,1519,438,618,438,3,306,1213,-0.0625
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,24,в,1,1,FUNCTION,0,1,0.111,1,0,4,376.07433395,17.753999999999998,FALSE,-1,6,1,0,0,251,674,786,173.7,177,120,5,112,.,1.1810810810810808
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,24,доме,2,2,NOUN,0,0,0.2222222222,4,1,7,2.64955716,1.386,FALSE,-1,6,1,1,0,530,855,1725,177.4,278,177,2,726,325,-0.11851851851851845
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,24,лесника,3,4,NOUN,1,0,0.3333333333,7,4,8,0.05541557,146.091,FALSE,-1,6,0,0,1,105,105,1037,342.2,437,278,1,377,3111,0.38992805755395676
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,24,охотники,4,3,NOUN,0,0,0.4444444444,8,7,5,0.51952101,11.253,FALSE,-1,3,0,1,1,130,130,474,465.9,618,437,1,182,749,0.11739130434782595
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,24,нашли,5,3,VERB,0,0,0.5555555556,5,8,5,1.63475945,16.631999999999998,FALSE,-1,1,0,0,1,185,185,185,682.6,738,618,1,.,347,0.5460000000000003
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,24,крупу,6,2,NOUN,1,0,0.6666666667,5,5,6,0.0519521,30.261,FALSE,-1,6,0,0,0,74,354,354,775.4,875,738,6,.,354,0.234188034188034
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,24,сухари,7,3,NOUN,1,0,0.7777777778,6,5,1,0.08312336,20.295,FALSE,-1,3,0,1,0,176,176,296,979.3,1018,875,1,120,176,0.7666666666666663
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,24,и,8,1,FUNCTION,1,1,0.8888888889,1,6,6,667.73689381,NA,FALSE,-1,0,1,.,.,.,NA,0,NA,1057,1018,.,.,.,NA
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,24,спички,9,2,NOUN,1,0,0.99999,6,1,0,0.32210303,16.796999999999997,FALSE,-1,1,0,0,1,310,310,310,1130.1,1230,1057,1,.,787,0.4124183006535942
39_norm1,8,1,norm,61,0.95,0.95,0.87,1,0.91,0.95,0.89,17,история,5,2,NOUN,0,1,0.7142857143,7,8,11,1.13948275,3.465,TRUE,1,4,0,0,1,349,349,1070,631,778,618,1,721,1376,0.02142857142857143
39_norm1,8,1,norm,61,0.95,0.95,0.87,1,0.91,0.95,0.89,17,захватывает,6,4,VERB,0,0,0.8571428571,11,7,8,0.04502515,1.716,TRUE,1,5,0,0,0,200,1929,1929,800.7,1017,778,5,.,1929,0.057990867579908886
39_norm1,8,1,norm,61,0.95,0.95,0.87,1,0.91,0.95,0.89,17,читателя,7,5,NOUN,1,0,1,8,11,0,0.0519521,1.815,TRUE,1,6,0,0,0,137,1848,1848,1087.9,1230,1017,6,.,2401,0.3155440414507777
40_norm1,8,1,norm,68,0.5,0.95,0.83,0.67,0.66,0.92,0.17,17,с,1,1,FUNCTION,0,1,0.142857142857143,1,0,5,183.21428024,NA,TRUE,1,1,1,0,0,144,144,144,165.9,178,120,1,.,.,0.9447368421052633
40_norm1,8,1,norm,68,0.5,0.95,0.83,0.67,0.66,0.92,0.17,17,самой,2,2,PRONOUN,1,0,0.2857142857,5,1,6,3.49810815,1.089,TRUE,1,2,0,0,0,887,1507,1507,188.8,298,178,2,.,620,0.008000000000000113
40_norm1,8,1,norm,68,0.5,0.95,0.83,0.67,0.66,0.92,0.17,17,первой,3,2,ADJ,1,0,0.4285714286,6,5,8,1.28148516,5.577,TRUE,1,2,0,0,0,269,543,543,350.1,438,298,2,.,543,0.3508333333333335
40_norm1,8,1,norm,68,0.5,0.95,0.83,0.67,0.66,0.92,0.17,17,страницы,4,2,NOUN,1,0,0.5714285714,8,6,7,0.37405513,5.577,TRUE,1,3,0,0,0,201,817,817,486.1,618,438,3,.,817,0.23812500000000014
40_norm1,8,1,norm,68,0.5,0.95,0.83,0.67,0.66,0.92,0.17,17,история,5,2,NOUN,0,1,0.7142857143,7,8,11,1.13948275,5.577,TRUE,1,3,0,0,0,432,943,943,680.3,778,618,3,.,943,0.3735714285714282
40_norm1,8,1,norm,68,0.5,0.95,0.83,0.67,0.66,0.92,0.17,17,захватывает,6,4,VERB,0,0,0.8571428571,11,7,8,0.04502515,5.247,TRUE,1,8,0,0,0,425,3165,3165,832.1,1017,778,8,.,3165,0.20136986301369875
40_norm1,8,1,norm,68,0.5,0.95,0.83,0.67,0.66,0.92,0.17,17,читателя,7,5,NOUN,1,0,1,8,11,0,0.0519521,7.359,TRUE,1,5,0,0,1,118,1297,1297,1128.6,1230,1017,5,.,2049,0.5264248704663208
42_norm1,7,1,norm,113,0.92,0.87,0.75,0.91,0.91,0.95,1,17,с,1,1,FUNCTION,0,1,0.142857142857143,1,0,5,183.21428024,1.32,TRUE,1,1,1,0,0,450,450,450,175.8,178,120,1,.,.,1.205263157894737
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,22,недалеко,1,4,ADV,0,1,0.125,8,0,3,1.24685043,42.206999999999994,FALSE,-1,3,1,0,0,562,816,816,176.2,317,120,3,.,85,0.2610169491525423
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,22,был,2,3,VERB,0,0,0.25,3,8,6,34.93951982,11.847,FALSE,-1,1,1,0,0,136,136,136,381.9,397,317,1,.,136,0.9149999999999996
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,22,сложен,3,4,ADJ,0,0,0.375,6,3,4,0.04848863,9.801,FALSE,-1,3,1,1,0,183,216,240,493.3,537,397,2,24,216,0.7191666666666667
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,22,стог,4,2,NOUN,1,1,0.5,4,6,4,0.09697726,NA,FALSE,-1,4,0,1,1,105,105,208,541.4,637,537,1,81,1378,-0.07000000000000028
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,22,сена,5,2,NOUN,1,0,0.625,4,4,5,0.45371502,12.045,FALSE,-1,2,0,0,1,111,221,221,639.6,755,637,2,.,243,-0.07551020408163242
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,22,рядом,6,2,ADV,1,1,0.75,5,4,6,8.17379726,24.419999999999998,FALSE,-1,1,0,0,0,54,54,54,801.2,878,755,1,.,54,0.3514563106796121
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,22,стояли,7,4,VERB,0,0,0.875,6,5,6,3.35264227,10.692,FALSE,-1,4,0,0,0,67,206,206,897.5,1018,878,4,.,206,0.07916666666666666
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,22,грабли,8,2,NOUN,1,0,1,6,6,0,0.07619642,12.770999999999999,FALSE,-1,2,0,0,0,80,116,116,1089,1190,1018,2,.,1371,0.40131578947368424
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,19,среди,1,2,FUNCTION,0,1,0.142857142857143,5,0,7,3.83406507,17.654999999999998,FALSE,-1,2,0,0,0,543,662,662,201.6,258,120,2,.,119,0.6067796610169491
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,19,всякого,2,2,ADJ,1,0,0.2857142857,7,5,4,0.68576774,9.273,FALSE,-1,1,0,0,0,294,294,294,342.3,417,258,1,.,294,0.5345323741007195
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,19,сора,3,2,NOUN,0,0,0.4285714286,4,7,7,0.01039042,15.609,FALSE,-1,14,0,1,0,33,125,952,496,517,417,2,155,125,0.8625
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,19,девочка,4,3,NOUN,0,1,0.5714285714,7,4,5,6.02990722,11.847,FALSE,-1,7,0,0,1,63,148,613,595,678,517,2,211,1104,0.48226950354609927
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,19,нашла,5,3,VERB,0,0,0.7142857143,5,7,12,0.80698931,15.179999999999998,FALSE,-1,2,0,0,0,32,113,113,751.5,797,678,2,.,113,0.6414141414141414
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,19,разноцветные,6,4,ADJ,1,0,0.8571428571,12,5,7,0.45717849,16.566,FALSE,-1,3,0,0,0,47,209,209,897.2,1058,797,3,.,209,0.374273858921162
